,,LAS PALMERAS GROUPALMERAS S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Registro de cierre de ventas diarias por local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,FORMAS DE PAGO,,,,,,,,,GASTOS,,,,,,,,,,,,,,CORTESIAS,,,,,
Local,Fecha,"Venta 
Total",Datafast,Medianet,Uber,Pedidos Ya,Rappic,Cheques,Transferencias,Retenciones,Efectivo,Compras,"Pago 
D¡as Libres",Eventuales,Sueldos,Anticipos,Prestamos,Transporte,C. Empleados,Mantenimientos,Otros,Total Gastos,"Deposito
1","Deposito
2","Diferencia 
en depositos",Empleados,Gerencia,Cumplea¤eros,Promociones,"Total 
Cortesias",POR
6,28-03-22,362.29,,71.04,22.62,,20.43,,,,248.20,9.85,,,,8.73,,,,,,18.58,229.62,,0.00,,,,,7.80,SDS
6,29-03-22,234.64,,79.11,9.85,10.63,12.43,,,,122.62,5.58,,,,,,,,,,5.58,117.04,,0.00,,,,,7.80,SDS
6,30-03-22,350.00,,64.15,63.13,10.97,,,,,211.75,,,,,,,5.00,,,,5.00,206.75,,0.00,,,,,23.40,SDS
6,31-03-22,389.16,,114.03,,,,,,,275.13,,,,,,,,,,,0.00,275.13,,0.00,,,,,23.40,SDS
4,21-03-22,408.57,,210.70,25.07,21.28,,,28.33,,123.19,,,,123.19,,,,,,,123.19,,,0.00,,,,,0.00,SDS
4,22-03-22,460.02,,339.02,30.08,,,,,,90.92,,,,88.59,,,,,,,88.59,2.33,,0.00,,,,,0.00,SDS
4,23-03-22,367.50,,192.16,55.05,19.96,15.85,,,,84.48,,,,,,,,,,,0.00,84.19,,0.29,,,,,0.00,SDS
4,24-03-22,484.43,,284.01,21.00,4.99,,,,,174.43,13.99,,,,,,,,,,13.99,160.44,,0.00,,,,,0.00,SDS
4,25-03-22,941.38,,544.42,35.57,15.47,28.51,,,,317.41,,,,,,,,,,,0.00,300.00,17.41,0.00,,,,17.60,17.60,SDS
4,26-03-22,2123.01,97.80,1116.99,310.08,87.18,22.25,,12.57,,476.14,3.19,,,,,,,,,291.56,294.75,160.00,21.39,0.00,,,,,0.00,SDS
4,27-03-22,2422.74,9.40,1429.89,239.27,40.47,17.93,,,,685.78,3.89,,190.00,,,,,,,,193.89,460.00,31.89,0.00,,,,48.45,48.45,SDS
4,28-03-22,395.97,,118.88,20.06,30.44,10.58,,,,216.01,,,,,,,,,,30.00,30.00,180.00,6.01,0.00,,,,,0.00,SDS
4,29-03-22,562.68,30.62,337.78,,10.64,,,,,183.64,,,,,,,,,,,0.00,160.00,23.64,0.00,,,,9.60,9.60,SDS
4,30-03-22,293.85,,60.83,20.46,31.31,,,,,181.25,,,,,,,,,,,0.00,170.00,11.25,0.00,,,,,0.00,SDS
4,31-03-22,641.05,,235.07,10.59,110.82,5.49,,,,279.08,4.89,,,,,,,,,,4.89,250.00,24.19,0.00,,,,,0.00,SDS
11,21-03-22,692.89,,353.40,12.87,5.48,56.57,,,,264.57,,,,,,,28.00,,,,28.00,236.56,1.00,-0.99,,,,23.40,23.40,SDS
11,22-03-22,966.75,,409.01,5.48,57.44,,,,,494.82,,,,,,,17.00,,,,17.00,477.82,,0.00,,,,100.40,100.40,SDS
11,23-03-22,790.22,,368.43,,57.77,8.62,,,,355.40,8.47,25.00,,,10.00,,22.00,,61.61,,127.08,228.32,,0.00,,,,23.40,23.40,SDS
11,24-03-22,833.74,,287.23,57.33,31.13,10.63,,,,447.42,14.09,,40.00,,,,22.00,,,,76.09,371.33,,0.00,,,,15.60,15.60,SDS
11,25-03-22,1432.40,,636.48,156.99,39.75,21.23,,,,577.95,,,,,20.00,,32.00,,,,52.00,525.95,,0.00,,,,122.00,122.00,SDS
11,26-03-22,1654.32,,830.03,164.88,93.81,,,,,565.60,,,,,,,35.00,,,5.00,40.00,525.60,,0.00,,,,158.20,158.20,SDS
11,27-03-22,2089.23,,983.84,452.44,63.99,64.01,,,,524.95,,,60.00,,,,35.00,,,,95.00,430.95,,-1.00,,,,152.40,152.40,SDS
11,28-03-22,769.01,,317.59,33.77,39.93,54.64,,,,323.08,,,,,20.00,,18.00,,115.00,,153.00,170.10,,-0.02,,,,31.20,31.20,SDS
11,29-03-22,646.42,,232.30,17.13,20.31,26.46,,,,350.22,,,,,10.00,,17.00,,,,27.00,303.22,20.00,0.00,,,,7.80,7.80,SDS
11,30-03-22,840.17,,406.30,60.69,45.40,31.66,,,,296.12,26.25,,,,,,22.00,,15.00,,63.25,231.87,,1.00,,,,31.20,31.20,SDS
11,31-03-22,1014.09,,603.58,38.46,55.69,21.32,,,,295.04,12.03,,,,,,22.00,,,,34.03,261.01,,0.00,,,,84.80,84.80,SDS
1,21-03-22,513.93,,317.11,35.39,,,,,,161.43,17.12,,,82.52,,,,,,,99.64,61.79,,0.00,,,,,0.00,SDS
1,22-03-22,893.96,,412.56,10.35,,24.10,,,,446.95,2.79,,,,,,,,20.00,100.01,122.80,324.15,,0.00,,,,,0.00,SDS
1,23-03-22,684.60,,367.70,56.65,20.71,12.88,,,,226.66,,,,,,,,,17.67,,17.67,208.99,,0.00,,,,,0.00,SDS
1,24-03-22,974.84,,384.83,10.35,9.96,,,,,569.70,,,,,,,,,,,0.00,569.70,,0.00,,,,9.70,9.70,SDS
1,25-03-22,1827.23,,1098.65,111.43,25.51,,,,,591.64,6.61,,,,,,,,,39.61,46.22,545.42,,0.00,,,,83.60,83.60,SDS
1,26-03-22,2319.88,,1151.19,225.15,64.31,79.93,,,,799.30,2.08,,,,,,,,,,2.08,797.22,,0.00,,,,124.80,124.80,SDS
1,27-03-22,1952.47,,917.22,237.25,45.87,27.87,,,,724.26,26.15,,180.00,,,,,,,,206.15,518.11,,0.00,,,,77.40,77.40,SDS
1,28-03-22,463.09,,231.32,8.37,16.90,,,,,206.50,3.00,,,,,,,,,,3.00,203.50,,0.00,,,,,0.00,SDS
1,29-03-22,600.93,,360.83,19.21,,,,,,220.89,6.00,,,,,,,,,58.00,64.00,156.89,,0.00,,,,21.80,21.80,SDS
1,30-03-22,689.24,,306.58,,,,,,,382.66,10.46,,,,,,,,,,10.46,372.20,,0.00,,,,,0.00,SDS
1,31-03-22,1546.02,,1138.84,10.35,5.48,,,,,391.35,11.00,,,,,,,,,,11.00,380.35,,0.00,,,,33.60,33.60,SDS
10,21-03-22,344.51,,41.81,,,,,,,302.70,,20.00,,,,,8.00,,,3.90,31.90,270.80,,0.00,,,,41.80,41.80,SDS
10,22-03-22,180.60,,59.18,,4.98,,,,,116.44,,,,,,,8.00,,,,8.00,108.44,,0.00,,,,28.20,28.20,SDS
10,23-03-22,247.31,,91.30,,,,,,,156.01,4.19,,,,,,8.00,,,,12.19,143.82,,0.00,,,,21.40,21.40,SDS
10,24-03-22,201.72,,26.47,20.21,,,,,,155.04,,,,,,,8.00,,,40.00,48.00,107.04,,0.00,,,,36.00,36.00,SDS
10,25-03-22,318.00,,105.63,,,,,,,212.37,17.36,,,,,,8.00,,,,25.36,187.01,,0.00,,,,82.60,82.60,SDS
10,26-03-22,764.05,,168.45,19.70,,,,,,575.90,,,,,,,8.00,,,,8.00,567.90,,0.00,,,,73.00,73.00,SDS
10,27-03-22,1156.11,6.44,311.00,101.74,17.51,37.96,,,,681.46,,,40.00,,,,6.00,,,,46.00,635.46,,0.00,,,,198.60,198.60,SDS
10,28-03-22,323.91,,79.05,10.97,,,,,,233.89,,20.00,117.33,,,,6.00,,,3.70,147.03,86.86,,0.00,86.86,,,34.00,120.86,SDS
10,29-03-22,197.94,,58.28,,4.98,,,,,134.68,,,20.00,,,,6.00,,,,26.00,108.68,,0.00,,,,29.20,29.20,SDS
10,30-03-22,162.05,,46.35,,,,,,,115.70,,,20.00,,,,6.00,,,,26.00,89.70,,0.00,,,,42.80,42.80,SDS
10,31-03-22,302.11,,113.69,,,,,,,188.42,,,20.00,,,,6.00,,,40.00,66.00,122.42,,0.00,,,,27.20,27.20,SDS
1,01-02-22,623.58,,293.62,18.05,14.84,,,,,297.07,,45.00,,,,,3.00,,80.00,12.00,140.00,157.07,,0.00,,,,,0.00,ECT
1,02-02-22,857.15,,606.27,8.62,,,,,,242.26,19.75,45.00,,,,,,,,,64.75,177.51,,0.00,,,9.30,,9.30,ECT
1,03-02-22,988.51,,451.40,39.18,14.94,,,,,482.99,,,,,20.00,,,,,,20.00,463.00,,-0.01,9.80,,,,9.80,ECT
1,04-02-22,1901.45,,1158.41,15.83,8.55,152.32,,,,566.34,,,,,,,,,,,0.00,566.34,,0.00,,,8.60,,8.60,ECT
1,05-02-22,1985.26,,1244.64,17.09,128.31,30.07,,,,565.15,3.68,,,561.47,,,,,,,565.15,,,0.00,,,,,0.00,ECT
1,06-02-22,1750.68,,964.34,70.52,165.76,5.48,,,,544.58,,,40.00,504.58,,,,,,,544.58,,,0.00,,,7.80,1.60,9.40,ECT
1,07-02-22,425.82,,178.31,,4.98,,,,,242.53,6.32,,,236.21,,,,,,,242.53,,,0.00,,,28.30,,28.30,ECT
1,08-02-22,604.61,,360.31,,,12.54,,,,231.76,,,,222.42,,,,,,20.00,242.42,,,-10.66,,,,,0.00,ECT
1,09-02-22,806.40,,400.89,,11.42,,,,,394.09,10.88,,,212.95,,,,,,,223.83,170.26,,0.00,,,8.40,,8.40,ECT
1,10-02-22,908.56,,358.67,41.09,46.09,,,,,462.71,10.11,,,,,,,,,,10.11,452.60,,0.00,,,4.45,,4.45,ECT
1,11-02-22,1634.05,,938.91,,11.80,,,,,683.34,6.49,,,,,,,,,,6.49,676.85,,0.00,,,12.85,,12.85,ECT
1,12-02-22,1605.33,,1037.30,19.71,97.55,23.69,,,,427.08,5.96,,,,,,,,,,5.96,421.12,,0.00,,,8.40,,8.40,ECT
1,13-02-22,2105.55,,1003.13,116.63,,13.86,,,,971.93,,,60.00,,,,,,,,60.00,911.93,,0.00,,,,1.60,1.60,ECT
1,14-02-22,1262.00,,573.02,38.77,15.56,52.11,,,,582.54,7.42,45.00,,,,,,,,,52.42,530.12,,0.00,,,,,0.00,ECT
1,15-02-22,644.84,,180.31,50.42,,,,,,414.11,13.29,25.00,,,,,,,,,38.29,375.82,,0.00,,,,,0.00,ECT
1,16-02-22,483.77,,238.31,54.02,,,,,,191.44,15.00,,,,,,,,,,15.00,176.44,,0.00,,,,,0.00,ECT
1,17-02-22,900.77,,412.40,,15.62,,,,,472.75,,,,,,,,,,,0.00,472.75,,0.00,,,,,0.00,ECT
1,18-02-22,989.53,,707.95,39.43,10.46,,,,,231.69,2.74,,,,,,,,,12.85,15.59,216.10,,0.00,,,,,0.00,ECT
1,19-02-22,2010.92,,1277.42,99.05,,40.86,,,,593.59,4.77,,,588.82,,,,,,,593.59,,,0.00,,,11.20,,11.20,ECT
1,20-02-22,1776.99,,896.71,138.32,,37.31,,,,704.65,,,60.00,704.65,,,,,,,764.65,,,-60.00,,,,,0.00,ECT
1,21-02-22,477.11,,266.12,,31.65,,,,,179.34,4.14,,,176.00,,,,,,,180.14,,,-0.80,,,,,0.00,ECT
1,22-02-22,591.78,,316.90,,,,,,,274.88,,,,176.00,,,,,,,176.00,111.28,,-12.40,,,,,0.00,ECT
1,23-02-22,716.05,,241.80,20.71,42.16,27.15,,,,384.23,,,,,,,,,,4.81,4.81,379.42,,0.00,,,,,0.00,ECT
1,24-02-22,533.02,,160.53,21.55,28.13,,,,,322.81,,,,,,,,,,,0.00,322.81,,0.00,,,,,0.00,ECT
1,25-02-22,1623.83,,978.86,20.20,,,,,,624.77,,,,,,,,,,,0.00,,,624.77,,,,,0.00,ECT
1,26-02-22,1762.75,,973.88,50.87,47.88,22.06,,,,668.06,,,,,40.00,,,,,,40.00,628.06,,0.00,,33.00,8.40,,41.40,ECT
1,27-02-22,1061.90,,453.28,83.16,60.48,,,,,464.98,8.22,,,,10.00,,,,,,18.22,446.76,,0.00,,,,,0.00,ECT
1,28-02-22,1917.41,,1148.82,19.98,4.80,36.18,,,,707.63,,40.00,60.00,,20.00,,,,,,120.00,575.94,11.69,0.00,,,7.00,,7.00,ECT
2,01-02-22,316.24,,145.46,45.97,,18.84,,,,105.97,8.50,,20.00,,,,,,,,28.50,77.47,,0.00,,,,,0.00,ECT
2,02-02-22,332.40,,177.06,36.20,,35.78,,,,83.36,,,20.00,,,,,,,,20.00,63.36,,0.00,,,,,0.00,ECT
2,03-02-22,601.30,,306.55,16.75,34.51,,,,,243.49,,,,,,,,,,,0.00,243.49,,0.00,,,8.40,,8.40,ECT
2,04-02-22,871.22,,570.38,39.96,,9.35,,,,251.53,,,,,,,,,,,0.00,251.53,,0.00,,,,,0.00,ECT
2,05-02-22,1417.56,,1004.57,37.65,50.73,22.76,,,,301.85,,,,238.50,,,,,,7.00,245.50,,,56.35,,,,,0.00,ECT
2,06-02-22,1928.87,,883.38,157.06,,77.68,,,,810.75,25.00,,130.00,520.27,,,2.80,,,,678.07,130.00,2.68,0.00,,,,,0.00,ECT
2,07-02-22,309.93,,83.48,16.75,,,,,,209.70,4.00,,,,,,,,,,4.00,205.70,,0.00,,,,,0.00,ECT
2,08-02-22,261.34,,154.08,,,,,,,107.26,,,20.00,,,,,,,,20.00,87.26,,0.00,,,,,0.00,ECT
2,09-02-22,314.76,,167.03,23.86,,37.40,,,,86.47,8.00,,20.00,,,,,,,,28.00,58.47,,0.00,,,,,0.00,ECT
2,10-02-22,318.49,,156.55,27.79,4.99,,,,,129.16,,,,,,100.00,,,,,100.00,29.18,,-0.02,,,,,0.00,ECT
2,11-02-22,726.61,,288.29,37.46,,16.79,,,,384.07,,,,,30.00,,,,,,30.00,340.00,14.07,0.00,,,,,0.00,ECT
2,12-02-22,1793.60,,1237.21,48.54,9.06,26.94,,,,471.85,2.00,,,,,,,,,4.30,6.30,5.55,460.00,0.00,,,,,0.00,ECT
2,13-02-22,1635.98,,986.46,196.29,12.57,43.73,,,,396.93,,,130.00,,,,,,,,130.00,266.93,,0.00,,,,,0.00,ECT
2,14-02-22,857.79,,503.33,37.01,5.48,,,,,311.97,8.00,,20.00,,,,,,,14.84,42.84,269.13,,0.00,,,,,0.00,ECT
2,15-02-22,352.19,,175.61,,,,,,,176.58,6.00,,20.00,,,,,,,,26.00,150.61,,-0.03,,,,,0.00,ECT
2,16-02-22,399.11,,271.62,,,,,,,127.49,8.00,,20.00,,,,,,,20.00,48.00,79.49,,0.00,,,,,0.00,ECT
2,17-02-22,444.09,,157.28,,,,,,,286.81,,,,,50.00,,,,,,50.00,236.81,,0.00,,,,,0.00,ECT
2,18-02-22,488.02,,372.64,,,10.35,,,,105.03,,,,,,,,,,,0.00,105.03,,0.00,,,,,0.00,ECT
2,19-02-22,1735.62,,1046.92,162.29,33.57,105.03,,,,387.81,,,,367.81,,,,,,,367.81,,,20.00,,,,,0.00,ECT
2,20-02-22,1515.52,,833.57,100.84,20.45,92.61,,,,468.05,,,100.00,353.05,,,,,,15.00,468.05,,,0.00,,36.54,,,36.54,ECT
2,21-02-22,375.55,,230.70,,7.08,10.14,,,,127.63,4.50,,,123.13,,,,,,,127.63,,,0.00,,,,,0.00,ECT
2,22-02-22,317.62,,202.13,,,10.35,,,,105.14,,,20.00,80.00,,,,,,,100.00,5.00,,0.14,,,,,0.00,ECT
2,23-02-22,174.01,,76.63,,,22.04,,,,75.34,10.00,,20.00,,,,,,,,30.00,45.34,,0.00,,,,,0.00,ECT
2,24-02-22,241.06,12.82,115.51,,,,,,,112.73,,,,,,,,,,,0.00,112.74,,-0.01,,,,,0.00,ECT
2,25-02-22,532.06,13.44,255.54,60.62,,5.48,,,,196.98,,,20.00,,20.00,,,,,,40.00,156.98,,0.00,,,,,0.00,ECT
2,26-02-22,1368.43,,712.25,82.38,13.44,19.98,,,,540.38,,,,,,,,,,,0.00,240.00,300.38,0.00,,,,,0.00,ECT
2,27-02-22,878.63,,422.83,149.95,10.58,50.26,,,,245.01,,,40.00,,,,,,,20.00,60.00,185.01,,0.00,,,,,0.00,ECT
2,28-02-22,1284.63,,671.02,77.97,10.58,133.29,,,,391.77,,25.00,60.00,,,,,,,,85.00,300.00,6.77,0.00,,,,,0.00,ECT
3,01-02-22,331.72,152.95,,,,15.36,,,,163.41,,,,,,,,,,,0.00,163.41,,0.00,,,,,0.00,ECT
3,02-02-22,502.88,,247.32,,,10.58,,23.60,,221.38,6.00,,,,,,,,,,6.00,215.38,,0.00,,,,,0.00,ECT
3,03-02-22,505.56,29.60,130.08,25.71,,,,,,320.17,,,,,,,,10.75,14.00,,24.75,295.42,,0.00,,,,,0.00,ECT
3,04-02-22,620.63,13.30,189.25,55.07,,84.91,,,,278.10,,,,,,,,,,,0.00,278.10,,0.00,,,,,0.00,ECT
3,05-02-22,1549.52,302.96,503.91,50.86,,,,,,691.79,9.00,,,670.89,,,,,11.90,,691.79,,,0.00,,,9.60,,9.60,ECT
3,06-02-22,1451.60,226.86,530.04,263.73,66.71,30.02,,,,334.24,54.50,,120.00,131.56,,,,19.93,,8.25,334.24,,,0.00,,,,,0.00,ECT
3,07-02-22,343.30,,162.44,,31.08,,,,,149.78,,,,90.98,,,,,58.80,,149.78,,,0.00,,,,,0.00,ECT
3,08-02-22,173.15,,24.95,,,,,,,148.20,5.70,,,52.00,,,,,90.50,,148.20,,,0.00,,,,,0.00,ECT
3,09-02-22,455.34,204.73,,27.20,,,,,,223.41,,,,223.41,,,,,,,223.41,,,0.00,,,,,0.00,ECT
3,10-02-22,263.61,,178.67,,,,,,,84.94,12.00,,,62.94,,,,,,10.00,84.94,,,0.00,,,,,0.00,ECT
3,11-02-22,771.01,234.90,193.37,31.36,,87.24,,,,224.14,,,,224.14,,,,,,,224.14,,,0.00,,,,,0.00,ECT
3,12-02-22,1141.17,,669.56,82.00,30.09,38.43,,,,321.09,,,,20.05,,,,,,3.00,23.05,298.04,,0.00,,,,,0.00,ECT
3,13-02-22,1423.43,283.67,311.75,114.57,21.82,,,,,691.62,9.00,,120.00,,,,,,8.25,,137.25,554.37,,0.00,,,,,0.00,ECT
3,14-02-22,1098.46,186.06,395.94,,6.95,,,,,509.51,26.70,,,,,50.00,,,,,76.70,432.81,,0.00,,,8.60,,8.60,ECT
3,15-02-22,381.92,21.72,161.39,,,,,,,198.81,4.80,,,,,,,,,,4.80,194.01,,0.00,,,,,0.00,ECT
3,16-02-22,317.39,,86.31,,,,,,,231.08,7.50,,,,,,,,15.47,,22.97,208.11,,0.00,,,,,0.00,ECT
3,17-02-22,481.85,,,31.31,,,,18.36,,432.18,4.00,,,,,,,,,,4.00,428.18,,0.00,,,7.00,,7.00,ECT
3,18-02-22,335.79,104.48,201.40,,,,,,,29.91,,,,,,,,,,,0.00,29.91,,0.00,,,,,0.00,ECT
3,19-02-22,1214.44,170.94,482.11,114.69,67.93,21.96,,,,356.81,,,,356.81,,,,,,,356.81,,,0.00,,,,,0.00,ECT
3,20-02-22,1540.20,582.65,266.96,60.48,10.36,,,,,619.75,9.00,,130.00,480.75,,,,,,,619.75,,,0.00,,,,,0.00,ECT
3,21-02-22,427.10,69.70,96.33,19.79,45.10,,,,,196.18,,20.00,,176.18,,,,,,,196.18,,,0.00,,,,,0.00,ECT
3,22-02-22,228.96,77.59,,,,,,,,151.37,,,,42.26,,,,,,,42.26,109.11,,0.00,,,,,0.00,ECT
3,23-02-22,298.29,96.26,,,,,,,,202.03,,,,,,,,,,,0.00,190.21,10.00,1.82,,,,,0.00,ECT
3,24-02-22,199.75,118.68,,,,,,,,81.07,,,,,,,,,32.30,,32.30,48.75,,0.02,,,,,0.00,ECT
3,25-02-22,516.59,,262.16,91.82,,,,,,162.61,,,,,,,,,,,0.00,160.00,2.61,0.00,,,,,0.00,ECT
3,26-02-22,1608.01,452.32,508.38,44.38,,,,,,602.93,5.00,,,,60.00,,,,194.23,,259.23,340.00,3.67,0.03,,,,,0.00,ECT
3,27-02-22,1236.74,24.11,584.83,40.94,,,,,,586.86,,,,,20.00,,,,,,20.00,560.00,6.86,0.00,,,,,0.00,ECT
3,28-02-22,1355.32,24.70,711.12,9.99,60.67,10.58,,,,538.26,,,,,,,3.00,,,,3.00,5.26,530.00,0.00,,,,,0.00,ECT
4,01-02-22,608.82,186.99,147.04,5.49,22.73,,,,,246.57,,,,,,,,,,,0.00,220.00,26.57,0.00,,,,,0.00,ECT
4,02-02-22,408.76,,34.69,169.99,,,,,,204.08,5.39,,,,,,,,,,5.39,180.00,18.69,0.00,,,,,0.00,ECT
4,03-02-22,703.12,,265.76,116.30,,,,,,321.06,,,,,,,,,,,0.00,310.00,11.06,0.00,,,,,0.00,ECT
4,04-02-22,723.66,,427.48,72.22,25.15,13.25,,,,185.56,4.65,,,,,,,,,,4.65,181.31,,-0.40,,,,,0.00,ECT
4,05-02-22,2146.44,,1030.05,402.27,125.42,10.98,,,,577.72,,,,531.11,,,,,14.87,31.74,577.72,,,0.00,,,,,0.00,ECT
4,06-02-22,2916.74,371.94,1170.25,367.78,122.45,47.11,,,,837.21,5.96,,150.00,681.25,,,,,,,837.21,,,0.00,,,,,0.00,ECT
4,07-02-22,467.34,,129.44,16.47,24.95,11.32,,,,285.16,12.38,,,272.78,,,,,,,285.16,,,0.00,,,,,0.00,ECT
4,08-02-22,640.59,,195.09,115.51,14.97,,,,,315.02,7.06,,,111.81,,,8.00,,,,126.87,180.00,8.15,0.00,,,,,0.00,ECT
4,09-02-22,655.76,,294.70,117.69,25.61,,,,,217.76,10.75,,,,30.00,,,,14.93,,55.68,130.00,32.08,0.00,,,,,0.00,ECT
4,10-02-22,535.56,,207.29,29.63,12.61,5.49,,,,280.54,,,,,,,,,,,0.00,270.00,10.54,0.00,,,,,0.00,ECT
4,11-02-22,917.49,,432.38,20.72,20.72,,,,,443.67,,,,,,,,,,,0.00,400.00,43.67,0.00,,,,,0.00,ECT
4,12-02-22,2588.94,763.83,759.40,508.53,41.87,,,24.30,,491.01,5.16,,,,,,,,,,5.16,460.00,25.68,0.17,,,,,0.00,ECT
4,13-02-22,3161.09,410.87,1016.80,313.81,263.86,49.15,,,,1106.60,,,150.00,,,,,,,12.00,162.00,900.00,44.60,0.00,,,,,0.00,ECT
4,14-02-22,1588.25,141.18,626.69,269.21,38.04,5.49,,,,507.64,28.02,,40.00,,,,,,,,68.02,430.00,9.62,0.00,,,,,0.00,ECT
4,15-02-22,729.64,,378.68,83.70,,21.34,,,,245.92,21.78,,,,,,,,,,21.78,200.00,24.14,0.00,,,,,0.00,ECT
4,16-02-22,626.83,63.40,305.90,,10.98,,,,,246.55,10.23,,,,,,,,,178.44,188.67,7.89,50.00,0.00,,,,,0.00,ECT
4,17-02-22,642.71,,198.11,75.81,83.34,,,,,285.45,,,,,,,,,,,0.00,200.00,5.45,80.00,,,,,0.00,ECT
4,18-02-22,888.87,41.20,454.24,66.56,74.93,,,,,251.94,,,,,,,,,62.28,,62.28,170.00,20.00,-0.34,,,,,0.00,ECT
4,19-02-22,1747.54,272.78,768.08,144.14,73.25,21.96,,,,467.33,,,,467.33,,,,,,,467.33,,,0.00,,,8.60,,8.60,ECT
4,20-02-22,2621.30,740.48,754.20,275.20,127.25,123.59,,,,600.58,19.91,,,562.63,,,,,,,582.54,18.04,,0.00,,,,,0.00,ECT
4,21-02-22,421.92,24.77,207.40,40.63,4.99,,,,,144.13,,,,,,,,,,,0.00,120.00,24.13,0.00,,,,,0.00,ECT
4,22-02-22,473.52,31.34,233.16,68.80,,,,,,140.22,2.00,,,,45.00,,,,,,47.00,80.00,13.22,0.00,,,,,0.00,ECT
4,23-02-22,389.43,226.73,,31.99,,,,,,130.71,,,,,20.00,,,,,,20.00,100.00,10.71,0.00,,,,,0.00,ECT
4,24-02-22,959.22,45.80,342.34,84.46,31.20,,,,,455.42,0.89,,,,,,,,,,0.89,440.00,14.53,0.00,,,,,0.00,ECT
4,25-02-22,728.97,,323.70,87.73,50.91,,,,,266.63,,,,,,,,,,,0.00,6.63,260.00,0.00,,,,,0.00,ECT
4,26-02-22,1921.48,29.84,1116.26,269.73,37.73,36.79,,,,431.13,,,,,,,,,,,0.00,400.00,31.13,0.00,,,,,0.00,ECT
4,27-02-22,1920.23,,919.78,,138.83,107.38,39.55,,,714.69,3.65,,,,,,,,,,3.65,11.04,700.00,0.00,,,,,0.00,ECT
4,28-02-22,1694.15,492.48,415.83,86.88,42.70,20.46,,,,635.80,,,,,,,,,,,0.00,570.00,65.80,0.00,,,,,0.00,ECT
5,01-02-22,201.81,,114.10,35.97,,27.10,,,,24.64,,,20.00,,,,,,,,20.00,4.64,,0.00,,,,,0.00,ECT
5,02-02-22,217.04,,55.71,60.62,,31.80,,,,68.91,,,20.00,,,,,,,,20.00,48.91,,0.00,,,,,0.00,ECT
5,03-02-22,207.85,,93.98,,,,,,,113.87,,,,,,,,,,,0.00,113.87,,0.00,,,,,0.00,ECT
5,04-02-22,334.78,,123.90,18.23,5.48,,,,,187.17,,,,,,,,,56.00,,56.00,131.17,,0.00,,,,,0.00,ECT
5,05-02-22,1440.71,28.92,659.82,64.31,,85.51,,,,602.15,2.00,,,508.83,,,,,,91.32,602.15,,,0.00,,19.20,,,19.20,ECT
5,06-02-22,1595.25,23.71,677.31,287.60,,51.03,,,,555.60,,,100.00,444.74,,,,,,10.86,555.60,,,0.00,,,,1.60,1.60,ECT
5,07-02-22,174.91,,75.46,10.35,,,,,,89.10,,,20.00,69.10,,,,,,,89.10,,,0.00,,,,,0.00,ECT
5,08-02-22,156.78,,62.07,15.84,,,,,,78.87,,,,78.87,,,,,,,78.87,,,0.00,,,1.60,,1.60,ECT
5,09-02-22,182.87,,52.78,18.73,,12.93,,,,98.43,45.44,,20.00,27.99,,,5.00,,,,98.43,,,0.00,,,,,0.00,ECT
5,10-02-22,399.80,,138.13,39.20,16.21,6.94,,,,199.32,,,,5.91,,,,10.00,,,15.91,183.41,,0.00,,,,,0.00,ECT
5,11-02-22,616.25,,188.65,103.69,,19.71,,,,304.20,,,,,,,,,,3.65,3.65,300.55,,0.00,,,18.20,,18.20,ECT
5,12-02-22,1374.93,,505.50,307.90,,113.33,,,,448.20,6.00,,,,,,,,,,6.00,442.20,,0.00,,,9.60,,9.60,ECT
5,13-02-22,1516.67,32.17,856.54,57.32,,135.16,,,,435.48,,,80.00,,,,,,,,80.00,355.48,,0.00,,1.60,9.60,,11.20,ECT
5,14-02-22,965.72,25.84,329.63,27.66,,57.11,,,,525.48,,,20.00,,50.00,,,,,,70.00,455.48,,0.00,,13.60,9.60,,23.20,ECT
5,15-02-22,169.38,,9.96,21.94,,36.21,,,,101.27,,,,,,,,,,,0.00,101.27,,0.00,,,,,0.00,ECT
5,16-02-22,344.38,21.25,93.93,32.07,,14.11,,,,183.02,,,20.00,,20.00,,,,,,40.00,143.02,,0.00,,,9.60,,9.60,ECT
5,17-02-22,247.23,,70.48,9.85,,,,,,166.90,6.00,,20.00,,,,,,,,26.00,140.90,,0.00,,,,,0.00,ECT
5,18-02-22,417.08,,162.04,21.85,,35.19,,,,198.00,,,20.00,,,,,,,,20.00,178.00,,0.00,,,,,0.00,ECT
5,19-02-22,1068.15,11.96,535.86,42.38,,62.95,,,,415.00,,,,415.00,,,,,,,415.00,,,0.00,,,,,0.00,ECT
5,20-02-22,1271.57,136.92,516.24,103.04,,33.82,,,,481.55,,,100.00,381.55,,,,,,,481.55,,,0.00,,,4.45,,4.45,ECT
